configuration_id,LL_dynamic_02_alpha,LL_dynamic_02_beta,LL_dynamic_02_gamma,LL_dynamic_02_a,LL_dynamic_02_b,seed,time,bound,solved
376,1.1828,3.6671,0.3629,1.3401,0.4474,395064476,21136,22719,1
376,1.1828,3.6671,0.3629,1.3401,0.4474,2037563455,22308,183211,1
376,1.1828,3.6671,0.3629,1.3401,0.4474,1177142122,22517,114165,1
376,1.1828,3.6671,0.3629,1.3401,0.4474,976064959,22490,136634,1
376,1.1828,3.6671,0.3629,1.3401,0.4474,926352561,21301,68077,1
376,1.1828,3.6671,0.3629,1.3401,0.4474,1590962420,22907,91673,1
376,1.1828,3.6671,0.3629,1.3401,0.4474,1129705271,22547,22590,1
377,0.6615,1.4033,1.0705,1.2439,0.6724,1129705271,22605,22590,0
378,1.3575,3.6856,1.0137,1.3238,0.5107,1129705271,22601,22590,0
379,0.7525,3.0166,1.4127,1.2751,0.4971,1129705271,22622,22590,0
380,0.8926,1.7367,1.1282,1.2143,0.4897,1010701430,24299,46842,1
380,0.8926,1.7367,1.1282,1.2143,0.4897,395064476,22319,23277,1
380,0.8926,1.7367,1.1282,1.2143,0.4897,926352561,24753,68635,1
380,0.8926,1.7367,1.1282,1.2143,0.4897,1129705271,21989,22590,1
381,1.5578,1.7168,0.3603,1.035,0.6938,1129705271,22592,22590,0
382,0.62,2.0448,1.2206,1.2806,0.5337,1010701430,22325,48572,1
382,0.62,2.0448,1.2206,1.2806,0.5337,1673570350,21450,162595,1
382,0.62,2.0448,1.2206,1.2806,0.5337,1511508930,23085,2e+05,1
