configuration_id,LL_dynamic_01_a,LL_dynamic_01_b,seed,time,bound,solved
465,1.1857,0.638,363287186,27806,30797,1
466,1.0725,0.6403,270422674,28260,29162,1
466,1.0725,0.6403,673218025,28412,29340,1
466,1.0725,0.6403,363287186,28774,30797,1
467,1.0912,0.6292,270422674,27800,27854,1
467,1.0912,0.6292,673218025,26936,31299,1
467,1.0912,0.6292,607386998,27286,27271,0
467,1.0912,0.6292,363287186,26815,30797,1
468,1.158,0.6356,363287186,30879,30797,0
469,1.1283,0.6182,123368905,26950,53594,1
469,1.1283,0.6182,1487355723,28695,80010,1
469,1.1283,0.6182,270422674,27827,28204,1
469,1.1283,0.6182,673218025,27335,31025,1
469,1.1283,0.6182,607386998,26912,28247,1
469,1.1283,0.6182,684311997,26626,27267,1
469,1.1283,0.6182,363287186,27089,30797,1
470,1.0431,0.6466,673218025,30874,30848,0
470,1.0431,0.6466,363287186,27266,30797,1
471,1.1194,0.6765,270422674,26671,28947,1
471,1.1194,0.6765,673218025,25911,30182,1
471,1.1194,0.6765,607386998,27783,28885,1
471,1.1194,0.6765,684311997,27165,27060,0
471,1.1194,0.6765,363287186,27932,30797,1
472,1.084,0.6563,270422674,26490,26438,0
472,1.084,0.6563,673218025,27154,28188,1
472,1.084,0.6563,363287186,29926,30797,1
473,1.1169,0.6542,270422674,31230,31184,0
473,1.1169,0.6542,673218025,27105,32042,1
473,1.1169,0.6542,363287186,26072,30797,1
474,1.1485,0.6776,673218025,30551,30274,0
474,1.1485,0.6776,363287186,27840,30797,1
475,1.1043,0.6465,270422674,27331,29347,1
475,1.1043,0.6465,673218025,28002,31136,1
475,1.1043,0.6465,607386998,30102,30170,1
475,1.1043,0.6465,363287186,26978,30797,1
476,1.1066,0.6426,270422674,27581,29358,1
476,1.1066,0.6426,673218025,28200,31705,1
476,1.1066,0.6426,607386998,28647,30821,1
476,1.1066,0.6426,684311997,28452,28441,0
476,1.1066,0.6426,363287186,26409,30797,1
477,1.1671,0.639,270422674,29840,30897,1
477,1.1671,0.639,673218025,27819,30435,1
477,1.1671,0.639,363287186,27679,30797,1
478,1.0522,0.6014,270422674,28278,28240,0
478,1.0522,0.6014,673218025,28832,29188,1
478,1.0522,0.6014,363287186,28926,30797,1
479,1.1603,0.6351,270422674,26188,29734,1
479,1.1603,0.6351,673218025,26917,30810,1
479,1.1603,0.6351,607386998,28742,29787,1
479,1.1603,0.6351,684311997,27104,27058,0
479,1.1603,0.6351,363287186,27304,30797,1
480,1.1405,0.638,673218025,29508,29359,0
480,1.1405,0.638,363287186,28755,30797,1
481,1.1608,0.6347,270422674,28167,28913,1
481,1.1608,0.6347,673218025,26616,31870,1
481,1.1608,0.6347,607386998,26530,27691,1
481,1.1608,0.6347,684311997,27572,27530,0
481,1.1608,0.6347,363287186,26244,30797,1
482,1.223,0.6145,270422674,30806,30709,0
482,1.223,0.6145,673218025,29883,30969,1
482,1.223,0.6145,363287186,27145,30797,1
483,1.109,0.6508,270422674,27534,31998,1
483,1.109,0.6508,673218025,26687,33607,1
483,1.109,0.6508,607386998,28297,32869,1
483,1.109,0.6508,684311997,27333,27279,0
483,1.109,0.6508,363287186,24507,30797,1
484,1.0921,0.646,270422674,26249,28407,1
484,1.0921,0.646,673218025,29259,29731,1
484,1.0921,0.646,607386998,27302,27271,0
484,1.0921,0.646,363287186,28383,30797,1
485,1.0883,0.6334,270422674,28909,28877,0
485,1.0883,0.6334,673218025,28760,32055,1
485,1.0883,0.6334,363287186,26059,30797,1
486,1.0384,0.6411,673218025,27673,27664,0
486,1.0384,0.6411,363287186,30450,30797,1
487,1.0765,0.6121,270422674,26803,26736,0
487,1.0765,0.6121,673218025,28531,30940,1
487,1.0765,0.6121,363287186,27174,30797,1
488,1.1102,0.6392,270422674,27362,27334,0
488,1.1102,0.6392,673218025,27296,27767,1
488,1.1102,0.6392,363287186,30347,30797,1
489,1.129,0.6869,363287186,31007,30797,0
490,1.1425,0.6305,270422674,28035,28771,1
490,1.1425,0.6305,673218025,28667,29573,1
490,1.1425,0.6305,363287186,28541,30797,1
491,1.1809,0.6454,270422674,26595,26595,0
491,1.1809,0.6454,673218025,28227,29646,1
491,1.1809,0.6454,363287186,28468,30797,1
492,1.1023,0.6511,270422674,30073,31120,1
492,1.1023,0.6511,673218025,28785,30802,1
492,1.1023,0.6511,363287186,27312,30797,1
493,1.1133,0.6566,270422674,26726,27432,1
493,1.1133,0.6566,673218025,25976,28224,1
493,1.1133,0.6566,607386998,27704,27690,0
493,1.1133,0.6566,363287186,29890,30797,1
494,1.1798,0.6321,673218025,27386,27332,0
494,1.1798,0.6321,363287186,30782,30797,1
495,1.135,0.6314,673218025,27514,27497,0
495,1.135,0.6314,363287186,30617,30797,1
496,1.1153,0.6399,914123138,29224,2e+05,1
496,1.1153,0.6399,123368905,29340,83021,1
496,1.1153,0.6399,1487355723,27208,109437,1
496,1.1153,0.6399,1157073988,27402,2e+05,1
496,1.1153,0.6399,270422674,25810,30198,1
