configuration_id,LL_static_lambda1,LL_static_lambda2,LL_static_lda,LL_static_crossOverBias,seed,time,bound,solved
289,7,62,3,0.0502,1511508930,10627,10654,1
289,7,62,3,0.0502,395064476,9097,78840,1
289,7,62,3,0.0502,2037563455,8274,10228,1
289,7,62,3,0.0502,1177142122,9652,39569,1
289,7,62,3,0.0502,976064959,9677,68742,1
289,7,62,3,0.0502,926352561,8895,58469,1
289,7,62,3,0.0502,1590962420,8661,48710,1
289,7,62,3,0.0502,1129705271,8399,9678,1
290,16,61,5,0.0819,1129705271,9705,9678,0
291,21,59,4,0.0784,1129705271,9678,9678,0
292,17,57,4,0.0598,1129705271,9689,9678,0
293,26,56,2,0.0673,1129705271,9711,9678,0
294,20,62,2,0.0303,1129705271,9696,9678,0
295,19,57,4,0.0374,1129705271,9693,9678,0
296,7,61,2,0.0227,976964627,6962,39267,1
296,7,61,2,0.0227,917007886,7767,29263,1
296,7,61,2,0.0227,1511508930,7310,10922,1
296,7,61,2,0.0227,395064476,8093,88574,1
296,7,61,2,0.0227,2037563455,7537,19962,1
296,7,61,2,0.0227,1177142122,9095,49303,1
296,7,61,2,0.0227,976064959,8937,78476,1
296,7,61,2,0.0227,926352561,6783,68203,1
296,7,61,2,0.0227,1590962420,10715,58444,1
296,7,61,2,0.0227,1129705271,8131,9678,1
297,23,50,1,0.0808,1129705271,9703,9678,0
298,19,61,1,0.069,1129705271,9702,9678,0
299,19,56,4,0.0981,1129705271,9680,9678,0
300,20,73,4,0.0119,1129705271,9689,9678,0
301,23,64,7,0.0654,1129705271,9707,9678,0
302,9,71,6,0.0461,1129705271,9678,9678,0
303,26,67,5,0.0695,1129705271,9701,9678,0
304,20,66,8,0.0549,1129705271,9691,9678,0
305,23,65,4,0.0805,1129705271,9688,9678,0
